lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,void,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,,1
6f9dff6563734a929cd32ce7718b5785,leafs,d81aaf9d68c14c3ea97a4cc276ac2f25,232250db15fe48b7890905176cfea7d1,841d4431502842b092ed75b1a79aaae1,c6b69c690275429fa7c4d4ddac370007,6f9dff6563734a929cd32ce7718b5785,,1
c555bdaabacf4729b7cc62c57e0baf68,grass,72d34cea660b422daa42c6a06585732c,3c4993f9e5554ff585f01a4a9f305d46,db5120f896d545d2ac344d4502aa4c8f,pocky_29bbfe0d151f46acaacb5673f42cec65,c555bdaabacf4729b7cc62c57e0baf68,,1
16cb8056e62c41219c225f422c1f7e9d,ice,daf6a903913740c58493f5aff53202ef,04381a2fc01c4fbe9d9ba8c1bdf28810,aea3f8d8f50d4d52bf210532093f3489,dd916993526c48608e8a02bb91edde71,16cb8056e62c41219c225f422c1f7e9d,,1
4c511d5b907e4d69b43b504ea4bdc816,stone,182f00817fab419a8fea11cd60d81ee3,16e554c6a730422c80128688dafde6c3,af84131333e041329f31edaf03b112bf,bdd9c2f407d24692b1da8b07721f12db,4c511d5b907e4d69b43b504ea4bdc816,,1
241e07f28f1e400ea75fcb8c236559ae,golden_rill,838451a4a53c4d57b4ae05a81214646b,23f59f747aee4569b6aee6411e9e086f,81c06b90ed4148d6910dd68abfd4425a,23f59f747aee4569b6aee6411e9e086f,241e07f28f1e400ea75fcb8c236559ae,,1
99e774120bc54d7ea3d009a254092a8c_fcb0463b210948d89e13fa035ebf4a0a,void,99e774120bc54d7ea3d009a254092a8c_bd6d9d67de1647388b0901122080c46f,99e774120bc54d7ea3d009a254092a8c_3f2ae44b67bd40578f37f83e3490253e,99e774120bc54d7ea3d009a254092a8c_8726201b3407456fbd2aa196550c5b21,99e774120bc54d7ea3d009a254092a8c_fcb0463b210948d89e13fa035ebf4a0a,99e774120bc54d7ea3d009a254092a8c_fcb0463b210948d89e13fa035ebf4a0a,,1
300d19da67c04daaa6fc7ad2979ea485,golden_rill,2955791909ea49ceb6b833ae8c68cdff,pocky_15cc92e672a542c698f91c313681b2d7,e01a143d2f4d46fcb37ec8291299c5f1,pocky_15cc92e672a542c698f91c313681b2d7,300d19da67c04daaa6fc7ad2979ea485,,1
99e774120bc54d7ea3d009a254092a8c_3f246a4eb9fc4b72af17aa14c56e60fe,letter_s,99e774120bc54d7ea3d009a254092a8c_8726201b3407456fbd2aa196550c5b21,99e774120bc54d7ea3d009a254092a8c_eye,99e774120bc54d7ea3d009a254092a8c,99e774120bc54d7ea3d009a254092a8c_eye,99e774120bc54d7ea3d009a254092a8c_3f246a4eb9fc4b72af17aa14c56e60fe,tut gowo popo,1
cbf21eafb06a452cbfaf8421c99c31a4,golden_rill,18207de59a0149aba9f104968501a3af,1580bc9f8d384e95828443836fe33894,cedef3f7c55d45b0b4d9f8b58a2b72dc,1580bc9f8d384e95828443836fe33894,cbf21eafb06a452cbfaf8421c99c31a4,,1
lurkroom_db56e1959d094bc3be88b557f1e7d0b5_c0a82e1594314aaabb2c7e7e95bb090c,stone,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9_bffbbaea198d4c46adbccf83ffd1e4c2,lurkroom_db56e1959d094bc3be88b557f1e7d0b5_b6b91b0a3ef04491b07a56c8dc7b1d0d,lurkroom_db56e1959d094bc3be88b557f1e7d0b5_e9f03e05c3ed4f479a754e12ab987883,lurkroom_db56e1959d094bc3be88b557f1e7d0b5_6349f06799894f6cbd39899ac2397809,lurkroom_db56e1959d094bc3be88b557f1e7d0b5_c0a82e1594314aaabb2c7e7e95bb090c,,1
7701c8f6a63f41989331e9385b934782,rill,97c0b3297c024145adb103fb98493793,927721b17fbd49be97a8ca7ba9da3aa0,6258a823aeac481a9b0f1bcd44eda902,927721b17fbd49be97a8ca7ba9da3aa0,7701c8f6a63f41989331e9385b934782,,1
28b346b952e843a89c3572b79454d1a9_b19b4c8d89354e529540802ad425438e,stone,28b346b952e843a89c3572b79454d1a9_ee76fe46b72a48e0b4bf9165e95f451d,28b346b952e843a89c3572b79454d1a9_74137cd807eb460fbe8d6f7bcd8b67ca,28b346b952e843a89c3572b79454d1a9_063b06d67acf46e4a206516984a10338,28b346b952e843a89c3572b79454d1a9_320398fe7ab743cf8a7267c03c9f07b1,28b346b952e843a89c3572b79454d1a9_b19b4c8d89354e529540802ad425438e,,1
8efb7e6987fc4f58b9b6bf944fd238eb,leafs,5f0e4e72f31c44b8a57568d3e699a15b,455f77206db640289fdfa66dc596df84,79da106da332406fa7e14b2f4eb171ec,839a6f52a788499ea4cad61243d49812,8efb7e6987fc4f58b9b6bf944fd238eb,,1
38fdbfd9063a4d818f1bb0ab37608e85,darkness,e5913681f362415cb9d4f0a81bab6969,9f030369a3d8470f9264fd186e0670b5,a22b086cf2654b7e9529f8aa299e3aec,ec8c03efc09e4ca496ae1076c5d3a2cb,38fdbfd9063a4d818f1bb0ab37608e85,,1
6841e072b4af4efe85fcc71e9ea2cc2c,golden_rill,436032d87af5405e936d606e23c5d27f,0604d5a5475b47a0bd4afce1c7cc79dd,2720c4262bb94b9aab8e8c2108dbd8b9,0604d5a5475b47a0bd4afce1c7cc79dd,6841e072b4af4efe85fcc71e9ea2cc2c,,1
2fd51a69676e419e9d130c991343255a,golden_rill,a1d2c31551ff412b9e3650b4928a0b98,d9fe76b762494bb99828abd3b6d9aa7b,82578c155a8a458fb16f5ec6306b9426,d9fe76b762494bb99828abd3b6d9aa7b,2fd51a69676e419e9d130c991343255a,,1
58a489ef16354865ac797f3682cb2bce,grass,ed75c253a8cd43cbbfa9930480641af4,da14190f5c5346a9b35e5f971aae283f,ac9c79624ef947ae823ac41081c54132,4d7307b68e844b6c96b7e5a90174ac13,58a489ef16354865ac797f3682cb2bce,,1
89490778c1be453cae13fbc0faacba81,water_light,265f1a3f73ab4bf48a7f4b1c08842bc7,728e1aee1a4d4b15ad30bc1a9ce5d9be,5b6e560b817f41f4982b426003672da1,30b89ed4c4484cbe8e903e5e3da11634,89490778c1be453cae13fbc0faacba81,,1
lurkroom_1630a92afccb42fa8a50d1e3690b567f_80765dbdbddb4200b4875617e2f2596c,cobble,lurkroom_1630a92afccb42fa8a50d1e3690b567f_3f6a665730614fbda9e13cd520e46d0c,lurkroom_1630a92afccb42fa8a50d1e3690b567f_db5ddf9bb25648f4bc964e285a1f2ba3,lurkroom_1630a92afccb42fa8a50d1e3690b567f_312017e5ad83419f9e6de8cec4417cbe,lurkroom_1630a92afccb42fa8a50d1e3690b567f_80765dbdbddb4200b4875617e2f2596c,lurkroom_1630a92afccb42fa8a50d1e3690b567f_80765dbdbddb4200b4875617e2f2596c,,1
0ec5b373d55e4497b4353603c9bcb7ae,rill,50d9b0f1a5354d159b56b9ac34503c6b,e5adfd30bb6f46b3be72f46d9d157d34,c798535aaa344d869d931d5460d575fd,e5adfd30bb6f46b3be72f46d9d157d34,0ec5b373d55e4497b4353603c9bcb7ae,,1
1c2c4de661f0474682712ffd23e47a90,golden_rill,2394a72edbae454fbf1906e90dfdcd17,ecf790644caf4bce8701f043f64c3f86,ef5d281639814ab7beeda64215163740,ecf790644caf4bce8701f043f64c3f86,1c2c4de661f0474682712ffd23e47a90,,1
b8f5a60385a546598c036fa7c9fb14f9,golden_rill,51378991e4cf43a6bc4e08fba5d23b4f,f896b2de59864f99863cd4b1d5c4ef23,87e8a36ef21e4540b0c58d0de28cf599,f896b2de59864f99863cd4b1d5c4ef23,b8f5a60385a546598c036fa7c9fb14f9,,1
pocky_b0845037bea94c75b884a66fa9f72ac7,void,pocky_3b0f8a522223444cb313d73ff19a1eaf,pocky_128c8b07ae7c4834a332d44cb2ec30b8,22a8cf070a104925a06776abe6e8230f,pocky_a492b125ca774dd5a3f8e5188678896e,pocky_b0845037bea94c75b884a66fa9f72ac7,,1
0bb761166d954d7eae454e247fc70f8f,golden_rill,066a57f9609a41ff9e8cc601486dc90d,2fddaca8589e4368804a27fa5759b9c5,79b035b212284e14908024e0450e02b6,2fddaca8589e4368804a27fa5759b9c5,0bb761166d954d7eae454e247fc70f8f,,1
0b56e73352cf492ca012cacc2bc58d0d,cobble,c7d637bfecd845cda8aa025c896b203e,807e2d845db847c0a9d0d2f0fd2ae94b,b4598bdcfca04235b34faf3e302a85ad,b74054632fd84fcbafb03b35464d9956,0b56e73352cf492ca012cacc2bc58d0d,,1
19e534aadada45e7a115930debaa12b3,rill,bf77c1531fb9483b8bcad00a98c9c515,227167c64d0a4c7db157aae723c58ee6,7bced21bac5b43f6ae4cb79faf190c64,227167c64d0a4c7db157aae723c58ee6,19e534aadada45e7a115930debaa12b3,,1
9a7ff3b48bfa459fa798e9443b86809e,golden_rill,1b1a0182e4914310a0ac8aae89bf5e66,fb930a09d85b46989db18891d67edc6b,fadff8519641484eb61d2e98b2988aad,fb930a09d85b46989db18891d67edc6b,9a7ff3b48bfa459fa798e9443b86809e,,1
95ec89be574e42f089d98979b988eda8,lava,cee88697bf204942b2e24ed5710c51e3,4159d5ce7610499daa1752def844b65c,d2a03aa541694e37bab3cb653a018093,c5ddfd6820a346939fadd1ca30d4279d,95ec89be574e42f089d98979b988eda8,,1
96c846163a124d1ab60cc212aecb77ed,golden_rill,bc0533db8ace4fe0a70765cc7e324188,176f90bebd414cc6b58467cd13f5d739,3e6aec6a46234a17820750eb0bb9be21,176f90bebd414cc6b58467cd13f5d739,96c846163a124d1ab60cc212aecb77ed,,1
be6ac1a432694abda31e355b3d867a72,grass,da0b192c0c1847e783dd2e32283f50c6,f6cb51e2a2eb4ca19fd479ac3ad39f17,5f1fc30be1284911900315ce13d1bf5b,4360750a36f6445daff395a21c48dbcd,be6ac1a432694abda31e355b3d867a72,,1
98dea32e9df547a99464560142d1cd32,golden_rill,2917b4777aea4ee59ccad7f9349e923b,c9b80dca112a4a9c9217d00837088d3f,593eefa952e64cd9adb09b1143d0447b,c9b80dca112a4a9c9217d00837088d3f,98dea32e9df547a99464560142d1cd32,,1
232effec3f5b4bf593a25d3dee2bec84_46abcf143aa541d68e8e9cf35503cd69,void,232effec3f5b4bf593a25d3dee2bec84_249dc6427d134a1ca7d9be4be71e9bc5,232effec3f5b4bf593a25d3dee2bec84_e7f2fe06a8d546de8cb3a07df8f41c8f,232effec3f5b4bf593a25d3dee2bec84_344d1c8679ec4a959276cf9d4de27995,232effec3f5b4bf593a25d3dee2bec84_46abcf143aa541d68e8e9cf35503cd69,232effec3f5b4bf593a25d3dee2bec84_46abcf143aa541d68e8e9cf35503cd69,,1
tree_2_308b7c9f01694065ad6ab4d1717f3ebe,wood,tree_2_a19a1e48de304b119da47a178c23da13,tree_2_eafce5af113943af8e633f91353016ab,tree_2_308b7c9f01694065ad6ab4d1717f3ebe,f93ca10afec444bea896deb270005b5a,tree_2_308b7c9f01694065ad6ab4d1717f3ebe,,1
e110119638a84fecaa9aafc39c795762,golden_rill,c205299c7df446f2bbcf4b05c378207d,f7bf8cf43c3e426997139cd7c3a7a2c5,0a78e4386ce74aada9f497f586711aab,f7bf8cf43c3e426997139cd7c3a7a2c5,e110119638a84fecaa9aafc39c795762,,1
5df46de047c343328c3df0babe469dab,grass,33901307b0434881b64cb1ce25d1224c,start,d902b0ce198e4b738a8bb87209463441,dookie_down,5df46de047c343328c3df0babe469dab,,1
49e5c95f815d42578f9d5d83cb188925,golden_rill,6677d0a9100f48a593cf690014f83abd,9962bd650a034357937869879fb16245,c0f24491016c47e0be2a86d93e383bb9,9962bd650a034357937869879fb16245,49e5c95f815d42578f9d5d83cb188925,,1
f1d98811143f49efb7445890466b5b16,void,triangle_bottom,25a33fab0ca04467b060c64fdc7c27ff,9deece780703448e8c67c088fc8673b1,8388544d3e534c539413f2170f8188fe,f1d98811143f49efb7445890466b5b16,,1
c0e2d191fd804348be8585971e019211,grass,c0e2d191fd804348be8585971e019211,bfe4b35cc9e24defb80839fafd427dec,8148aa3e346b4d3291e3f02c76f85b2d,9711bba9975940d5a15ff9e667ac0d7d,c0e2d191fd804348be8585971e019211,,1
e2b669150ec54024be79bf65c28aae19,golden_rill,06e125cf6d9f4023bec7997f6601831c,f10b9d44f0c743b0a89300c68858b342,08f77044b8af45eb967385f2dcb4c4bd,f10b9d44f0c743b0a89300c68858b342,e2b669150ec54024be79bf65c28aae19,,1
9ebd926a84194746ad44c31f333ad32f_bb5b7017814b4c3db03373a5b01ae659,void,9ebd926a84194746ad44c31f333ad32f_63f7e65c52c043eeb2de39c3fdebbee7,9ebd926a84194746ad44c31f333ad32f_51fb847ac91c4c84b3792b44a1bf3ff9,9ebd926a84194746ad44c31f333ad32f_e1ef712544474a34830575834cee4ea8,9ebd926a84194746ad44c31f333ad32f_bb5b7017814b4c3db03373a5b01ae659,9ebd926a84194746ad44c31f333ad32f_bb5b7017814b4c3db03373a5b01ae659,,1
a01f0c8d9b8c47f89a7e63f25f594b4f,void,aa2bb440365f4c8a8f9b2c890538982d,575189022bfc4c3a9f75b0fb8ccbd2d1,256edb58839448089cc3694d11cd690e,a01f0c8d9b8c47f89a7e63f25f594b4f,a01f0c8d9b8c47f89a7e63f25f594b4f,,1
lurkroom_6f59e70da38247cb9fce1725983d7452_28df4952f1744d29ae3900f726023c1e,cobble,lurkroom_6f59e70da38247cb9fce1725983d7452_0348d2fa90234940b6157defa8e6ca9c,lurkroom_6f59e70da38247cb9fce1725983d7452_45366ea956ba4dc885c4f381ebf4b34e,lurkroom_6f59e70da38247cb9fce1725983d7452_5964c512db8b40ecaec1e160fe5b22c6,lurkroom_6f59e70da38247cb9fce1725983d7452_28df4952f1744d29ae3900f726023c1e,lurkroom_6f59e70da38247cb9fce1725983d7452_28df4952f1744d29ae3900f726023c1e,,1
19943a72b9c34eea80bfdb76cd97cb99,stone,78fb8170613945b785f7d1f67a7ab656,2f72c5db580d49ee8fdc18fc3dee587b,922e1b966d5f439b81c91e13c4f7d1b3,c7a0a84453c94e409befbe2e20e583d4,19943a72b9c34eea80bfdb76cd97cb99,,1
e06775f460284840bf8b1fcb4f4dd786,golden_rill,2a52368ca4964365998a2ff671b40aae,5c8e79d48f2941b59c4b6ca150a8d58d,07b017dd780a4bf183ec19bbc0246da0,5c8e79d48f2941b59c4b6ca150a8d58d,e06775f460284840bf8b1fcb4f4dd786,,1
b780593a96c4490991ab5b5a713eefab,golden_rill,bc3dde7a0eeb4b4aacecf3af87361cd4,b683714c38484d6aa3bc8f1a14acdb18,84e8860201044c33852b1ecc08264894,b683714c38484d6aa3bc8f1a14acdb18,b780593a96c4490991ab5b5a713eefab,,1
337f6188f2f04ab481592ffa75e08efc_d420856510bb4a82833ccbfa398a3216,void,337f6188f2f04ab481592ffa75e08efc_b2ed7ed2d9864d33b8565ad52b9f3d3b,337f6188f2f04ab481592ffa75e08efc_f015f98c2ae442d789282b73967141d0,337f6188f2f04ab481592ffa75e08efc_c2caa658215540cf9d1ee3766515288e,337f6188f2f04ab481592ffa75e08efc_d420856510bb4a82833ccbfa398a3216,337f6188f2f04ab481592ffa75e08efc_d420856510bb4a82833ccbfa398a3216,,1
00b2865e62f941fbbc6ae7a991abeb84,slime,f8e92e22bf2b443a938a9f7539ddd9c3,1b40e453d02d4b948a56df3da88391b1,649faa4787314efd98e7b5fcf0d0bd77,57f07fd38b0a4306a3afaa62a2c83f5b,00b2865e62f941fbbc6ae7a991abeb84,,1
99cb4ff7aff44d918c6492adfe395a2b,golden_rill,4edfd17bcd7445589553950e1adba892,3c6e38a9b1d94e849fee9fe9470c8911,e29883787017477bb6103509f1fc687d,3c6e38a9b1d94e849fee9fe9470c8911,99cb4ff7aff44d918c6492adfe395a2b,,1
869a4c88f34f45588773ab04d1947c5c,golden_rill,eec2e53282994ca3bbb22f7e61d322ee,lurkroom_2e4e48eed24040248aa616a31d408369,229ec16ba4c44366b7ced0a1502ea2f5,lurkroom_2e4e48eed24040248aa616a31d408369,869a4c88f34f45588773ab04d1947c5c,,1
fc2c2eeefc8645c2ae9bbf68964e6f81,golden_rill,1c64af9211204f9aaf271a98b9bccc80,38bb4d32af774ab0a939e47768df6d8f_c4a10923f50145b195be8842d7e6f5b7,4845e894a598497e9c131633902c795f,38bb4d32af774ab0a939e47768df6d8f_c4a10923f50145b195be8842d7e6f5b7,fc2c2eeefc8645c2ae9bbf68964e6f81,,1
be263a29ac35460bb533423c6ef5af2b,golden_rill,724e1d06aa7743c498e91b785250bc1c,pocky_779b62f6b381437598598c6b11ffd3bd,a59205992781435a8714021aa8f22e92,pocky_779b62f6b381437598598c6b11ffd3bd,be263a29ac35460bb533423c6ef5af2b,,1
8823ce27973144bfbce4f750403af83f,golden_rill,b3398cfea0fa4029ab568f168bd0ad8c,vovo_right,82136596cb2948348b02c03e75609d01,vovo_right,8823ce27973144bfbce4f750403af83f,,1
bf2a6ab437404e5f94ec60c9bc5fd810,rill,219c85121e484cf8812af6086252a6c2,eae21a44399743259a80009999207c80,04af9e899da34ab4a31d783aa290d126,eae21a44399743259a80009999207c80,bf2a6ab437404e5f94ec60c9bc5fd810,,1
b4f41b6f4d1149f6b16cd065af1330f0,golden_rill,35e2cad6f5d14d1795897a7c245b3c31,35933cb1cd5e4fbd9e4d349d3a6b1d25,fdd759cab13e4f1a9981afb484ae25a8,35933cb1cd5e4fbd9e4d349d3a6b1d25,b4f41b6f4d1149f6b16cd065af1330f0,,1
5d3c4a09c6484440aa1d555520c79663,grass,70ec371db702466ea6e39e16fdd16b1f,54481f62057f48289982774017a22255,9ebd926a84194746ad44c31f333ad32f,5bcfa41355544f95a578a4d756c607f5,5d3c4a09c6484440aa1d555520c79663,,1
fa164f549a4b4814a886d6920f947550,golden_rill,39d94061704147e7b9a6c8c6134b1c67,9ebd926a84194746ad44c31f333ad32f_77988a66462d4df6a468904bd66645f3,e0fc7972b7de4a1fa3882874649f2840,9ebd926a84194746ad44c31f333ad32f_77988a66462d4df6a468904bd66645f3,fa164f549a4b4814a886d6920f947550,,1
28b346b952e843a89c3572b79454d1a9_a58289256d7541e2a8b76d980b6fc6ae,darkness,28b346b952e843a89c3572b79454d1a9_74137cd807eb460fbe8d6f7bcd8b67ca,28b346b952e843a89c3572b79454d1a9_29bcc8a3743640bfb6ff7a3a294f50ce,28b346b952e843a89c3572b79454d1a9_a58289256d7541e2a8b76d980b6fc6ae,28b346b952e843a89c3572b79454d1a9_063b06d67acf46e4a206516984a10338,28b346b952e843a89c3572b79454d1a9_a58289256d7541e2a8b76d980b6fc6ae,,1
337f6188f2f04ab481592ffa75e08efc_5e03040ba8a34d87b9bd1d191abf685b,void,337f6188f2f04ab481592ffa75e08efc_274cd1fe59ce43ed9ea668e5d03a3861,337f6188f2f04ab481592ffa75e08efc_43fedd8c638d44ed8687bac928a55e41,337f6188f2f04ab481592ffa75e08efc_d38c1a3a71c444afa023a06f17b130b1,337f6188f2f04ab481592ffa75e08efc_5e03040ba8a34d87b9bd1d191abf685b,337f6188f2f04ab481592ffa75e08efc_5e03040ba8a34d87b9bd1d191abf685b,,1
96f370dd490d4a13ad7ce29e0b1e403b,grass,84832d0addd344d0ad1ae1e1c1e2dda7,95a8f388a8824fa4a315d013afa867c3,fc71454a60c648d0a41933ec28d6378b,fd0489282e5a428d87d32c91c1ee1ca9,96f370dd490d4a13ad7ce29e0b1e403b,,1
3cdd5f985dda4a30852fd546a68a29f9,darkness,62a3407b2a434b79aeb05173e8d5a842,a01d9e34ed8e462094f6dfd720bbbb32,3cdd5f985dda4a30852fd546a68a29f9,dcc7a6cad0684e44a4ab95c8a0ceb762,3cdd5f985dda4a30852fd546a68a29f9,,1
03123a92864940e69fa968b93a474d45,darkness,eb4d20fdd4b84206adc64fbf730ffec1,140db387397a41ba9d72573971807b46,e5913681f362415cb9d4f0a81bab6969,9e4b506fc0d24e2d92ea5d6cc07b993c,03123a92864940e69fa968b93a474d45,,1
ba8248cf099645e8a9d0180c0dd0bf2a,golden_wall,822c8d8d4cbb426fa44b45f4fa6ef181,99780398dcb04408ad7aef542c0d2007,b418c0bf32e8494692cd6c344feae2c2,ba8248cf099645e8a9d0180c0dd0bf2a,ba8248cf099645e8a9d0180c0dd0bf2a,,1
967bb7d40f3a4d1f95272cbcc0e2ad7a_8ab06ddeef56425092016ec1f809094e,darkness,967bb7d40f3a4d1f95272cbcc0e2ad7a_ff9a3149b83b4aa19071e4f96b1596e8,967bb7d40f3a4d1f95272cbcc0e2ad7a_51f046a59b9f45ee8147b90ee2457cad,967bb7d40f3a4d1f95272cbcc0e2ad7a_59eaaef29f524ca48a1fe4e6c766ac0b,967bb7d40f3a4d1f95272cbcc0e2ad7a_8ab06ddeef56425092016ec1f809094e,967bb7d40f3a4d1f95272cbcc0e2ad7a_8ab06ddeef56425092016ec1f809094e,,1
337f6188f2f04ab481592ffa75e08efc_6574050005f44e5fb7bceae7040cefae,void,337f6188f2f04ab481592ffa75e08efc_f015f98c2ae442d789282b73967141d0,337f6188f2f04ab481592ffa75e08efc_c2caa658215540cf9d1ee3766515288e,337f6188f2f04ab481592ffa75e08efc_5f889bf0121044a7af99a231617de361,337f6188f2f04ab481592ffa75e08efc_6574050005f44e5fb7bceae7040cefae,337f6188f2f04ab481592ffa75e08efc_6574050005f44e5fb7bceae7040cefae,,1
69a6aa67a7374378891dac9ed096573d,grass,e2f7f9619a6342ae9370e60e6377647b,0499f7ab0762493dab6dcc702e9b1cac,4597a4189f81479c960b3c4d464b7fe4,c24d26b7b7ca4ef5aae41452e7b331e4,69a6aa67a7374378891dac9ed096573d,,1
f1b33c336e90499d9fb9b64d8ad67f53,void,ff7ca21391d043dfa55deadbc417051c,d24756d826eb4536be39aa344756fc82,a126cc4bba5d4ed18e88117f4152f4d6,289e6076c7014dba83360403ab045778,f1b33c336e90499d9fb9b64d8ad67f53,,1
maze_entrance,cobble,86712a786f5f4b5a855732978254c567,9d4d2a6dd74241859c976e2ea9a113bc,5e9d9b2c6462415ab8715fdca4d216ca,794f38b4416b4c56a862057f8bcb71ce,maze_entrance,,1
a9e4afd1a3bf4f3dada3a3327970c5ee,grass,ba5ff6f8ed8147ef8f64af762ad14acd,bc9e2ef454a44276b50490e0b089a73a,da5b9fae040c4b41b1d5c8eb8ae9bebe,a9e4afd1a3bf4f3dada3a3327970c5ee,a9e4afd1a3bf4f3dada3a3327970c5ee,,1
pocky_29eed0c449d1497b91c6314eaeccb0ac,void,pocky_697fdff1b9554bab838258df303da29c,pocky_9fe7f11c79f64eff9c38bf8459e053e8,pocky_dcf53851bfc04bc1950a2da4fad406a2,pocky_24d08788758c4c5187faa79322fada70,pocky_29eed0c449d1497b91c6314eaeccb0ac,,1
fadff8519641484eb61d2e98b2988aad,golden_rill,9a7ff3b48bfa459fa798e9443b86809e,d77062c4643948f18731f0212033d1fb,190c536f3ab9499caa7c0996734dc061,d77062c4643948f18731f0212033d1fb,fadff8519641484eb61d2e98b2988aad,,1
8213dab908984a9a93d642043ce42bf8,golden_rill,dfe486028cd440188281a16ee45c8921,boogie_left,f217c03790674887a7832a3bd2d9215e,boogie_left,8213dab908984a9a93d642043ce42bf8,,1
457679cf56214952b190acd1c66168d5,golden_rill,5e021ab4dcaf45369d9c8be083107602,lurkroom_23103f5eb08b49bb8274662c49671562_53ad2d614f984bb1a98724fd146d0a53,29981ba5e1974b0db65a6cc5fbbb05cf,lurkroom_23103f5eb08b49bb8274662c49671562_53ad2d614f984bb1a98724fd146d0a53,457679cf56214952b190acd1c66168d5,,1
lurkroom_a1140f75216042d79d91640c9aa411d9_6deb563b412d46b78386097e4a9bd94e,cobble,lurkroom_a1140f75216042d79d91640c9aa411d9_0e6e1cb656e94e7eb63b8d8e859c4d0c,lurkroom_a1140f75216042d79d91640c9aa411d9_a1140f75216042d79d91640c9aa411d9_lurker,lurkroom_a1140f75216042d79d91640c9aa411d9_96d7b2314cac453587c2e3c4fe08136a,lurkroom_a1140f75216042d79d91640c9aa411d9_b9852564f42a4f52b3ef6e7c2b2eece4,lurkroom_a1140f75216042d79d91640c9aa411d9_6deb563b412d46b78386097e4a9bd94e,,1
167f421cc775493d94f5f92082902f2d,grass,c7ea4d99f9574211a5d58955241608f6,ad057bea99f14d268a0bff0d434fde47,857b01dc97cc45d2a4131de0f467c52d,167f421cc775493d94f5f92082902f2d,167f421cc775493d94f5f92082902f2d,,1
4198f2b31fc241458715a85dcff66450,golden_rill,cdf2d48f637d4ba284f92dc5ce24bbc9,lurkroom_819777a8de11402cb2e12968228f08f9_65c341af946c4107a8b202c4e5a38987,d9f9f8b412874c8eae776e8e928b5894,lurkroom_819777a8de11402cb2e12968228f08f9_65c341af946c4107a8b202c4e5a38987,4198f2b31fc241458715a85dcff66450,,1
e3d95b7ebdc547a6afa6fe781b0a74a7,golden_rill,07b017dd780a4bf183ec19bbc0246da0,dc8a9af3f51a4f7295b2d7f539a83889,dff2663568794f569280911c7884e0a6,dc8a9af3f51a4f7295b2d7f539a83889,e3d95b7ebdc547a6afa6fe781b0a74a7,,1
db9b5aa9bdee41239c80c9e49a5da1d4,golden_rill,adeeba50a72341bfb77b0f64f0eb0d2e,ad057bea99f14d268a0bff0d434fde47,13c6fbaad6364b54970f0dff3f207865,ad057bea99f14d268a0bff0d434fde47,db9b5aa9bdee41239c80c9e49a5da1d4,,1
706fec6f72f541ac9dfdd7f8d718d9e3,water_light,43cda49ece77428daea0e7bb01a49673,6979dbf943e7437889058b8fb70710c5,0d08f98dd4c3486b95f00d409e936d85,b2e9998cbfdb4f75abeafe74ecb73c6f,706fec6f72f541ac9dfdd7f8d718d9e3,,1
c448e3a162dc42fcb3850833a4292f1d,water_light,3df22344691141329d54999f163f331b,9365bd14a7e746ed8daaae7f7ece4f6c,c5c9d966ff6748bfb73758e406793869,7c530a162d9f4bd99dfa9bb920a11daf,c448e3a162dc42fcb3850833a4292f1d,,1
d08b88fcb7e8448c9e53c9a9bb2b5bcf,golden_rill,3fe6c243575d456696f888c5435de48b,418f3b48995d4165ad44cb031b5f9baa,51e9dee2c43440d1b55585cb910a6b94,418f3b48995d4165ad44cb031b5f9baa,d08b88fcb7e8448c9e53c9a9bb2b5bcf,,1
d6cf37c0dd084e799dd645c9da062db9,water_light,bd920bfcb8644e6bbf245e8979551b3a,80408605083041289818183b252bcc76,7a2d09eb32b84d6a9de9f4d437970873,e54bbde49e384f7faa160d2de298be7f,d6cf37c0dd084e799dd645c9da062db9,,1
3d47fdec066143baaf641873efbc5017,stone,331af621f210472c943c7ad1eda6fddf,3d47fdec066143baaf641873efbc5017,81e93831b87f4ee48f6271d5a8c94de7,c1c88dc4bab0429c8e79b1ae17ff21f6,3d47fdec066143baaf641873efbc5017,,1
d6bedc9cc0034eee8f064cb3c400f987_10822f4e019049a08d1b63c92e7fde02,void,d6bedc9cc0034eee8f064cb3c400f987_24dd73d94b474a90a0498cc0fb6e4170,d6bedc9cc0034eee8f064cb3c400f987_1e80a5ef0e3b43bd863bad3ca673c8de,d6bedc9cc0034eee8f064cb3c400f987_f52c9c31851642f88babf53ff4eeb51d,d6bedc9cc0034eee8f064cb3c400f987_10822f4e019049a08d1b63c92e7fde02,d6bedc9cc0034eee8f064cb3c400f987_10822f4e019049a08d1b63c92e7fde02,,1
c26fa7e20c604b14b005c7b814fc0c06,ice,6a148554b95c472ab73dea0508049343,ecf790644caf4bce8701f043f64c3f86,blue_room_entrance,7d90ba5043a04951ba87a8804a364879,c26fa7e20c604b14b005c7b814fc0c06,,1
